protocol,total_packets,syn(common),"[syn,ack](common)",final_ack(common),syn_ratio(common),syn_ack_rate(common),ack_ratio(common),get_count,get_ratio,avg_pkt_size,unique_uri_ratio,avg_session_duration,num_contributing_ips,label
HTTP,612,1,1,1,0.001633987,1,1,611,0.998,210.9,0.011,0.058,2,GET Flood
HTTP,84,2,2,2,0.023809524,1,1,80,0.952,192.57,0.013,0.056,4,GET Flood
HTTP,592,12,12,12,0.02027027,1,1,568,0.959,193.51,0.002,0.054,4,GET Flood
HTTP,87,1,1,1,0.011494253,1,1,85,0.977,195.85,0.012,0.054,3,GET Flood
HTTP,618,3,3,3,0.004854369,1,1,615,0.995,211.04,0.011,0.053,4,GET Flood
HTTP,78,2,2,2,0.025641026,1,1,74,0.949,192.08,0.014,0.052,4,GET Flood
HTTP,612,13,14,14,0.02124183,1.076923077,1.076923077,585,0.956,193.05,0.002,0.051,4,GET Flood
HTTP,252,6,5,5,0.023809524,0.833333333,0.833333333,241,0.956,193.08,0.004,0.051,5,GET Flood
HTTP,83,2,2,2,0.024096386,1,1,79,0.952,192.49,0.013,0.051,4,GET Flood
HTTP,254,5,5,5,0.019685039,1,1,244,0.961,193.67,0.004,0.051,4,GET Flood
HTTP,833,16,15,15,0.019207683,0.9375,0.9375,802,0.963,193.95,0.001,0.052,5,GET Flood
HTTP,258,6,6,6,0.023255814,1,1,246,0.953,192.72,0.004,0.052,4,GET Flood
HTTP,87,1,1,1,0.011494253,1,1,85,0.977,195.85,0.012,0.052,3,GET Flood
HTTP,723,18,16,16,0.024896266,0.888888889,0.888888889,689,0.953,192.66,0.001,0.052,6,GET Flood
HTTP,596,15,12,12,0.025167785,0.8,0.8,569,0.955,192.89,0.002,0.052,7,GET Flood
HTTP,591,13,12,12,0.021996616,0.923076923,0.923076923,566,0.958,193.27,0.002,0.052,6,GET Flood
HTTP,594,14,14,14,0.023569024,1,1,566,0.953,192.64,0.002,0.051,6,GET Flood
HTTP,596,13,12,12,0.021812081,0.923076923,0.923076923,571,0.958,193.31,0.002,0.051,6,GET Flood
HTTP,83,1,1,1,0.012048193,1,1,81,0.976,195.8,0.012,0.051,3,GET Flood
HTTP,253,6,6,6,0.023715415,1,1,241,0.953,192.6,0.004,0.05,4,GET Flood
HTTP,607,24,23,23,0.039538715,0.958333333,0.958333333,560,0.923,188.6,0.002,0.05,5,GET Flood
HTTP,606,12,12,12,0.01980198,1,1,582,0.96,193.64,0.002,0.049,4,GET Flood
HTTP,255,16,15,15,0.062745098,0.9375,0.9375,224,0.878,182.71,0.004,0.05,5,GET Flood
HTTP,635,16,13,13,0.02519685,0.8125,0.8125,606,0.954,192.81,0.002,0.051,7,GET Flood
HTTP,613,12,11,11,0.019575856,0.916666667,0.916666667,590,0.962,193.92,0.002,0.051,4,GET Flood
HTTP,623,1,1,1,0.001605136,1,1,622,0.998,211.98,0.011,0.051,2,GET Flood
HTTP,237,5,5,5,0.021097046,1,1,227,0.958,193.29,0.004,0.051,4,GET Flood
HTTP,613,14,14,14,0.022838499,1,1,585,0.954,192.83,0.002,0.051,4,GET Flood
HTTP,882,19,19,19,0.02154195,1,1,844,0.957,193.18,0.001,0.051,4,GET Flood
HTTP,615,14,12,12,0.022764228,0.857142857,0.857142857,589,0.958,193.27,0.002,0.051,6,GET Flood
HTTP,84,1,1,1,0.011904762,1,1,82,0.976,195.74,0.012,0.051,3,GET Flood
HTTP,92,12,0,0,0.130434783,0,0,68,0.739,164.22,0.015,0.051,4,GET Flood
HTTP,565,13,13,13,0.02300885,1,1,539,0.954,192.78,0.002,0.051,4,GET Flood
HTTP,574,13,11,11,0.022648084,0.846153846,0.846153846,550,0.958,193.33,0.002,0.051,6,GET Flood
HTTP,606,14,13,13,0.02310231,0.928571429,0.928571429,579,0.955,192.98,0.002,0.051,5,GET Flood
HTTP,84,2,2,2,0.023809524,1,1,80,0.952,192.57,0.013,0.016,4,GET Flood
HTTP,881,18,17,17,0.020431328,0.944444444,0.944444444,846,0.96,193.63,0.001,0.03,5,GET Flood
HTTP,626,2,2,2,0.003194888,1,1,624,0.997,211.09,0.011,0.031,3,GET Flood
HTTP,571,14,12,12,0.024518389,0.857142857,0.857142857,545,0.954,192.82,0.002,0.032,6,GET Flood
HTTP,604,17,13,13,0.028145695,0.764705882,0.764705882,574,0.95,192.27,0.002,0.041,7,GET Flood
HTTP,88,2,2,2,0.022727273,1,1,84,0.955,192.86,0.012,0.038,4,GET Flood
HTTP,606,17,14,14,0.028052805,0.823529412,0.823529412,575,0.949,192.07,0.002,0.034,7,GET Flood
HTTP,856,21,19,19,0.02453271,0.904761905,0.904761905,816,0.953,192.68,0.001,0.037,6,GET Flood
HTTP,895,2,2,2,0.002234637,1,1,893,0.998,211.52,0.008,0.009,3,GET Flood
HTTP,332,2,2,2,0.006024096,1,1,330,0.994,211.45,0.021,0.011,3,GET Flood
HTTP,896,3,3,3,0.003348214,1,1,893,0.997,210.61,0.008,0.012,3,GET Flood
HTTP,290,1,1,1,0.003448276,1,1,289,0.997,210.3,0.024,0.014,2,GET Flood
HTTP,308,0,0,0,0,0,0,308,1,211.18,0.023,0.014,1,GET Flood
HTTP,298,1,1,1,0.003355705,1,1,297,0.997,212.2,0.024,0.013,2,GET Flood
HTTP,301,2,2,2,0.006644518,1,1,301,1,210.93,0.023,0.009,1,GET Flood
HTTP,763,8,8,8,0.010484928,1,1,752,0.986,210.21,0.009,0.028,9,GET Flood
HTTP,680,14,10,10,0.020588235,0.714285714,0.714285714,656,0.965,206.67,0.011,0.021,6,GET Flood
HTTP,838,2,2,2,0.002386635,1,1,836,0.998,211.46,0.008,0.019,3,GET Flood
HTTP,305,1,1,1,0.003278689,1,1,304,0.997,211.69,0.023,0.022,2,GET Flood
HTTP,177,2,2,2,0.011299435,1,1,175,0.989,210.33,0.04,0.026,3,GET Flood
HTTP,317,5,5,5,0.015772871,1,1,309,0.975,208.35,0.023,0.026,6,GET Flood
HTTP,307,3,3,3,0.009771987,1,1,307,1,211.2,0.023,0.025,1,GET Flood
HTTP,309,2,2,2,0.006472492,1,1,309,1,211.97,0.023,0.032,1,GET Flood
HTTP,307,2,2,2,0.006514658,1,1,305,0.993,211.24,0.023,0.032,3,GET Flood
HTTP,300,1,1,1,0.003333333,1,1,299,0.997,211.51,0.023,0.014,2,GET Flood
HTTP,255,3,3,3,0.011764706,1,1,255,1,212.32,0.027,0.017,1,GET Flood
HTTP,283,2,2,2,0.007067138,1,1,281,0.993,210.51,0.025,0.032,3,GET Flood
HTTP,294,2,2,2,0.006802721,1,1,291,0.99,212.8,0.024,0.034,4,GET Flood
HTTP,291,3,3,3,0.010309278,1,1,291,1,211.6,0.024,0.038,1,GET Flood
HTTP,300,1,1,1,0.003333333,1,1,299,0.997,211.07,0.023,0.04,2,GET Flood
HTTP,219,2,2,2,0.00913242,1,1,217,0.991,208.92,0.032,0.041,3,GET Flood
HTTP,288,4,4,4,0.013888889,1,1,284,0.986,211.2,0.025,0.051,5,GET Flood
HTTP,298,1,1,1,0.003355705,1,1,297,0.997,211.2,0.024,0.053,2,GET Flood
HTTP,928,3,3,3,0.003232759,1,1,925,0.997,211,0.008,0.056,4,GET Flood
HTTP,312,1,1,1,0.003205128,1,1,311,0.997,211.2,0.023,0.058,2,GET Flood
HTTP,295,1,1,1,0.003389831,1,1,294,0.997,212.12,0.024,0.055,2,GET Flood
HTTP,301,2,2,2,0.006644518,1,1,299,0.993,210.76,0.023,0.054,3,GET Flood
HTTP,297,2,2,2,0.006734007,1,1,296,0.997,211.35,0.024,0.056,2,GET Flood
HTTP,966,3,3,3,0.00310559,1,1,963,0.997,211.47,0.007,0.058,4,GET Flood
HTTP,835,4,4,4,0.004790419,1,1,831,0.995,210.87,0.008,0.057,5,GET Flood
HTTP,308,2,2,2,0.006493506,1,1,305,0.99,209.7,0.023,0.057,4,GET Flood
HTTP,109,13,10,10,0.119266055,0.769230769,0.769230769,86,0.789,180.45,0.081,0.061,5,GET Flood
HTTP,327,2,2,2,0.006116208,1,1,327,1,211.57,0.021,0.06,1,GET Flood
HTTP,311,2,2,2,0.006430868,1,1,309,0.994,209.99,0.023,0.061,3,GET Flood
HTTP,284,1,1,1,0.003521127,1,1,283,0.996,212.57,0.025,0.06,2,GET Flood
HTTP,304,2,2,2,0.006578947,1,1,304,1,211.64,0.023,0.06,1,GET Flood
HTTP,860,5,5,5,0.005813953,1,1,855,0.994,210.99,0.008,0.059,6,GET Flood
HTTP,920,2,2,2,0.002173913,1,1,918,0.998,211.69,0.008,0.058,3,GET Flood
HTTP,262,2,2,2,0.007633588,1,1,262,1,212.11,0.027,0.056,1,GET Flood
HTTP,306,3,3,3,0.009803922,1,1,306,1,210.85,0.023,0.054,1,GET Flood
HTTP,301,2,2,2,0.006644518,1,1,299,0.993,210.9,0.023,0.054,3,GET Flood
HTTP,286,1,1,1,0.003496503,1,1,285,0.997,210.9,0.025,0.053,2,GET Flood
HTTP,931,2,2,2,0.002148228,1,1,928,0.997,212.08,0.008,0.052,4,GET Flood
HTTP,317,2,2,2,0.006309148,1,1,317,1,212.15,0.022,0.051,1,GET Flood
HTTP,879,3,3,3,0.003412969,1,1,876,0.997,212.23,0.008,0.051,4,GET Flood
HTTP,306,2,2,2,0.006535948,1,1,306,1,210.3,0.023,0.051,1,GET Flood
HTTP,932,2,2,2,0.002145923,1,1,930,0.998,211.17,0.008,0.051,3,GET Flood
HTTP,308,2,2,2,0.006493506,1,1,306,0.994,212.18,0.023,0.052,3,GET Flood
HTTP,273,3,3,3,0.010989011,1,1,273,1,211.71,0.026,0.052,1,GET Flood
HTTP,318,0,0,0,0,0,0,318,1,210.6,0.022,0.052,1,GET Flood
HTTP,294,2,2,2,0.006802721,1,1,292,0.993,210.53,0.024,0.052,3,GET Flood
HTTP,315,2,2,2,0.006349206,1,1,315,1,212,0.022,0.052,1,GET Flood
HTTP,307,1,1,1,0.003257329,1,1,306,0.997,211.64,0.023,0.052,2,GET Flood
HTTP,206,2,2,2,0.009708738,1,1,204,0.99,210.55,0.034,0.051,3,GET Flood
HTTP,820,5,5,5,0.006097561,1,1,812,0.99,209.82,0.009,0.051,6,GET Flood
HTTP,316,2,2,2,0.006329114,1,1,314,0.994,210.04,0.022,0.051,3,GET Flood
HTTP,297,2,2,2,0.006734007,1,1,297,1,211.97,0.024,0.05,1,GET Flood
HTTP,315,1,1,1,0.003174603,1,1,314,0.997,210.61,0.022,0.05,2,GET Flood
HTTP,287,3,3,3,0.010452962,1,1,286,0.997,211.53,0.024,0.049,2,GET Flood
HTTP,291,1,1,1,0.003436426,1,1,290,0.997,211.81,0.024,0.05,2,GET Flood
HTTP,298,3,3,3,0.010067114,1,1,295,0.99,210.17,0.024,0.051,4,GET Flood
HTTP,307,1,1,1,0.003257329,1,1,306,0.997,211.58,0.023,0.051,2,GET Flood
HTTP,288,1,1,1,0.003472222,1,1,287,0.997,210.7,0.024,0.051,2,GET Flood
HTTP,312,1,1,1,0.003205128,1,1,309,0.99,208.57,0.023,0.051,3,GET Flood
HTTP,308,2,2,2,0.006493506,1,1,306,0.994,210.51,0.023,0.051,3,GET Flood
HTTP,292,3,3,3,0.010273973,1,1,290,0.993,211,0.024,0.051,3,GET Flood
HTTP,268,3,3,3,0.01119403,1,1,268,1,210.65,0.026,0.051,1,GET Flood
HTTP,303,3,3,3,0.00990099,1,1,300,0.99,208.94,0.023,0.051,4,GET Flood
HTTP,313,2,2,2,0.006389776,1,1,313,1,211.41,0.022,0.051,1,GET Flood
HTTP,252,1,1,1,0.003968254,1,1,251,0.996,210.85,0.028,0.051,2,GET Flood
HTTP,890,2,2,2,0.002247191,1,1,888,0.998,211.88,0.008,0.051,3,GET Flood
HTTP,914,4,4,4,0.004376368,1,1,910,0.996,210.52,0.008,0.051,5,GET Flood
HTTP,271,3,3,3,0.011070111,1,1,271,1,211.03,0.026,0.016,1,GET Flood
HTTP,300,2,2,2,0.006666667,1,1,298,0.993,208.88,0.023,0.03,3,GET Flood
HTTP,298,2,2,2,0.006711409,1,1,295,0.99,210.25,0.024,0.031,4,GET Flood
HTTP,299,1,1,1,0.003344482,1,1,298,0.997,210.97,0.023,0.032,2,GET Flood
HTTP,214,1,1,1,0.004672897,1,1,213,0.995,212.19,0.033,0.041,2,GET Flood
HTTP,306,2,2,2,0.006535948,1,1,304,0.993,210.72,0.023,0.038,3,GET Flood
HTTP,310,2,2,2,0.006451613,1,1,308,0.994,212,0.023,0.034,3,GET Flood
HTTP,696,3,3,3,0.004310345,1,1,693,0.996,211.19,0.01,0.037,4,GET Flood
HTTP,273,3,3,3,0.010989011,1,1,273,1,211.19,0.026,0.034,1,GET Flood
HTTP,907,4,4,4,0.004410143,1,1,902,0.994,211,0.008,0.035,6,GET Flood
HTTP,908,3,3,3,0.003303965,1,1,905,0.997,211.04,0.008,0.035,4,GET Flood
HTTP,931,3,3,3,0.003222342,1,1,926,0.995,209.84,0.008,0.033,5,GET Flood
HTTP,307,3,3,3,0.009771987,1,1,307,1,212.43,0.023,0.032,1,GET Flood
HTTP,320,3,3,3,0.009375,1,1,320,1,211.45,0.022,0.031,1,GET Flood
HTTP,292,2,2,2,0.006849315,1,1,292,1,212.11,0.024,0.031,1,GET Flood
HTTP,325,1,1,1,0.003076923,1,1,324,0.997,211.87,0.022,0.03,2,GET Flood
HTTP,310,2,2,2,0.006451613,1,1,309,0.997,211.19,0.023,0.03,2,GET Flood
HTTP,301,2,2,2,0.006644518,1,1,301,1,211.22,0.023,0.035,1,GET Flood
HTTP,900,6,6,6,0.006666667,1,1,894,0.993,210.87,0.008,0.034,7,GET Flood
HTTP,302,1,1,1,0.003311258,1,1,301,0.997,210.65,0.023,0.034,2,GET Flood
HTTP,890,3,3,3,0.003370787,1,1,887,0.997,211.2,0.008,0.033,4,GET Flood
HTTP,288,3,3,3,0.010416667,1,1,286,0.993,210.65,0.024,0.032,3,GET Flood
HTTP,290,0,0,0,0,0,0,290,1,212.18,0.024,0.031,1,GET Flood
HTTP,304,1,1,1,0.003289474,1,1,303,0.997,211.32,0.023,0.03,2,GET Flood
HTTP,305,3,3,3,0.009836066,1,1,305,1,212.64,0.023,0.042,1,GET Flood
HTTP,324,1,1,1,0.00308642,1,1,323,0.997,212.08,0.022,0.041,2,GET Flood
HTTP,243,3,3,3,0.012345679,1,1,243,1,211.49,0.029,0.041,1,GET Flood
HTTP,940,2,2,2,0.00212766,1,1,938,0.998,211.52,0.007,0.041,3,GET Flood
HTTP,320,2,2,2,0.00625,1,1,319,0.997,212.88,0.022,0.041,2,GET Flood
HTTP,289,3,3,3,0.010380623,1,1,289,1,212.25,0.024,0.041,1,GET Flood
HTTP,312,1,1,1,0.003205128,1,1,311,0.997,211.5,0.023,0.041,2,GET Flood
HTTP,900,2,2,2,0.002222222,1,1,898,0.998,211.38,0.008,0.041,3,GET Flood
HTTP,317,1,1,1,0.003154574,1,1,316,0.997,211.43,0.022,0.043,2,GET Flood
HTTP,308,1,1,1,0.003246753,1,1,307,0.997,212.28,0.023,0.042,2,GET Flood
HTTP,771,3,3,3,0.003891051,1,1,768,0.996,211.62,0.009,0.043,4,GET Flood
HTTP,296,2,2,2,0.006756757,1,1,296,1,212.86,0.024,0.043,1,GET Flood
HTTP,243,1,1,1,0.004115226,1,1,242,0.996,211.8,0.029,0.042,2,GET Flood
HTTP,858,4,4,4,0.004662005,1,1,854,0.995,210.87,0.008,0.042,5,GET Flood
HTTP,904,3,3,3,0.003318584,1,1,901,0.997,211.21,0.008,0.041,4,GET Flood
HTTP,280,1,1,1,0.003571429,1,1,279,0.996,212.7,0.025,0.041,2,GET Flood
HTTP,247,2,2,2,0.008097166,1,1,245,0.992,210.96,0.029,0.04,3,GET Flood
HTTP,300,1,1,1,0.003333333,1,1,299,0.997,211.1,0.023,0.039,2,GET Flood
HTTP,296,1,1,1,0.003378378,1,1,296,1,210.59,0.024,0.038,1,GET Flood
HTTP,274,2,2,2,0.00729927,1,1,272,0.993,210.76,0.026,0.037,3,GET Flood
HTTP,864,2,2,2,0.002314815,1,1,862,0.998,211.67,0.008,0.038,3,GET Flood
HTTP,203,2,2,2,0.009852217,1,1,202,0.995,210.55,0.035,0.037,2,GET Flood
HTTP,928,2,2,2,0.002155172,1,1,926,0.998,211.25,0.008,0.037,3,GET Flood
HTTP,289,3,3,3,0.010380623,1,1,283,0.979,206.92,0.025,0.04,4,GET Flood
HTTP,909,2,2,2,0.00220022,1,1,907,0.998,211.52,0.008,0.039,3,GET Flood
HTTP,293,1,1,1,0.003412969,1,1,293,1,210.77,0.024,0.04,1,GET Flood
HTTP,304,2,2,2,0.006578947,1,1,304,1,211.63,0.023,0.04,1,GET Flood
HTTP,299,1,1,1,0.003344482,1,1,298,0.997,211.69,0.023,0.04,2,GET Flood
HTTP,901,4,4,4,0.004439512,1,1,897,0.996,211.74,0.008,0.04,5,GET Flood
HTTP,302,1,1,1,0.003311258,1,1,301,0.997,210.91,0.023,0.033,2,GET Flood
HTTP,302,1,1,1,0.003311258,1,1,301,0.997,210.69,0.023,0.032,2,GET Flood
HTTP,309,2,2,2,0.006472492,1,1,309,1,211.75,0.023,0.031,1,GET Flood
HTTP,875,6,6,6,0.006857143,1,1,869,0.993,210.73,0.008,0.03,7,GET Flood
HTTP,302,1,1,1,0.003311258,1,1,301,0.997,212.28,0.023,0.042,2,GET Flood
HTTP,304,3,3,3,0.009868421,1,1,302,0.993,210.28,0.023,0.041,3,GET Flood
